8.2815,3.6635,9.0161,7.3557,9.598,5.8096,2.7212,4.6349,5.5076,6.115,5.6297,7.1069,2.0388,5.7696,1.7423,2.1317,9.0013,0.75284,8.9485,11.575,6.4743,5.5996,1.4465,8.646,2.0384,1.5398,1.818,5.7046,4.9415,3.952,3.7724,2.0379,5.7589,6.41,7.2306,7.8751,5.7789,5.4894,4.1166,3.918,3.772,5.0002,0,7.2861,10.188,7.8679,6.2447,1.2503,6.3442,3.7069,8.7813,9.0154,8.2815,3.6635,9.0161,7.3557,9.598,5.8096,2.7212,4.6349,5.5076,6.115,5.6297,7.1069,2.0388,5.7696,5.6297,7.1069
1.5317,9.8706,7.0761,1.5889,3.5889,10.472,4.5692,3.2873,1.7786,1.8298,2.9659,3.6162,5.6552,4.5552,8.5423,9.2102,1.7395,6.5333,7.841,7.2542,9.7348,9.1549,5.8526,1.9287,5.2706,6.9224,8.1669,7.0903,6.8327,8.9691,5.2816,8.8426,3.9286,11.156,6.2623,3.6818,8.855,6.2959,3.2419,9.6178,4.271,2.5157,7.2861,0,4.832,2.2499,6.1725,6.6133,2.1054,7.7793,1.6211,7.6448,1.5317,9.8706,7.0761,1.5889,3.5889,10.472,4.5692,3.2873,1.7786,1.8298,2.9659,3.6162,5.6552,4.5552,2.9659,3.6162
3.3592,11.381,4.1813,6.3544,1.3468,10.791,7.7655,5.6106,5.7483,4.4944,4.5857,3.117,9.2596,4.7368,10.79,11.549,4.134,9.5122,5.2115,2.5388,9.3687,9.1929,8.8335,3.0373,8.282,10.469,10.255,6.7753,7.0493,9.9869,6.7112,11.02,4.5148,11.357,4.7718,2.3313,8.708,6.1753,7.1017,10.853,6.4171,6.802,10.188,4.832,0,2.746,5.4899,9.0954,6.9084,8.7651,3.7871,4.9068,3.3592,11.381,4.1813,6.3544,1.3468,10.791,7.7655,5.6106,5.7483,4.4944,4.5857,3.117,9.2596,4.7368,4.5857,3.117
1.1876,9.6949,4.9995,3.8377,1.7676,9.7096,5.268,3.246,3.0112,1.8325,2.3322,1.8049,6.686,3.3353,8.7497,9.487,2.402,7.1462,5.8607,5.0437,8.6391,8.2205,6.4463,1.2297,5.8647,7.9344,8.2701,5.8958,5.8693,8.5078,4.8545,9.0163,2.8168,10.355,4.5317,1.5442,7.8249,5.132,4.4166,9.2891,4.2104,4.06,7.8679,2.2499,2.746,0,4.7472,6.906,4.2289,7.2564,1.9651,5.629,1.1876,9.6949,4.9995,3.8377,1.7676,9.7096,5.268,3.246,3.0112,1.8325,2.3322,1.8049,6.686,3.3353,2.3322,1.8049
5.8708,6.1735,2.8098,7.4717,5.7087,5.301,5.004,3.5626,5.325,4.3829,3.2738,2.9604,6.4107,1.6299,6.1231,6.8566,7.0809,5.8208,2.7328,5.8597,3.9619,3.7057,5.3577,5.9765,5.0559,7.2191,5.541,1.2854,1.6857,4.6564,2.5979,6.2674,2.2556,5.8743,1.0287,3.5358,3.233,0.83021,5.5514,5.555,3.3451,6.019,6.2447,6.1725,5.4899,4.7472,0,4.9944,7.179,3.5374,6.6586,2.7744,5.8708,6.1735,2.8098,7.4717,5.7087,5.301,5.004,3.5626,5.325,4.3829,3.2738,2.9604,6.4107,1.6299,3.2738,2.9604
7.4433,3.4905,7.768,6.9343,8.5942,5.1438,2.1571,3.6648,4.8593,5.2378,4.604,5.9877,2.296,4.57,1.929,2.6155,8.2746,0.99082,7.7009,10.379,5.522,4.6522,1.0757,7.7837,1.4732,2.4623,1.6045,4.4871,3.7245,3.2622,2.5451,2.2312,4.6111,5.7984,5.9813,6.7674,4.7552,4.2427,3.6626,3.5034,2.7101,4.5743,1.2503,6.6133,9.0954,6.906,4.9944,0,6.0131,2.699,8.0116,7.7657,7.4433,3.4905,7.768,6.9343,8.5942,5.1438,2.1571,3.6648,4.8593,5.2378,4.604,5.9877,2.296,4.57,4.604,5.9877
3.6367,9.4844,8.661,1.0929,5.6906,10.61,3.8607,3.6958,1.8543,3.0234,3.9629,5.1942,4.4179,5.5802,7.8695,8.4351,3.5538,5.6273,9.2907,9.2726,10.222,9.5165,5.042,4.0296,4.5427,5.5911,7.6166,7.8201,7.3758,8.8973,5.5335,8.1836,4.9869,11.304,7.5316,5.4774,9.3223,7.0647,2.3611,9.3869,4.393,1.4651,6.3442,2.1054,6.9084,4.2289,7.179,6.0131,0,7.8434,3.5962,9.1411,3.6367,9.4844,8.661,1.0929,5.6906,10.61,3.8607,3.6958,1.8543,3.0234,3.9629,5.1942,4.4179,5.5802,3.9629,5.1942
8.1314,2.6479,6.2534,8.5616,8.6669,2.767,4.2307,4.4923,6.2595,6.0435,5.0291,5.7832,4.9292,4.0711,2.8602,3.5098,9.1982,3.6851,5.8751,9.3945,2.8237,1.9571,3.6487,8.3779,3.7729,5.1325,2.3081,2.4835,1.8559,1.2528,2.5042,2.9164,4.4661,3.4611,4.5445,6.5356,2.0743,2.7187,5.56,2.0884,3.5415,6.3922,3.7069,7.7793,8.7651,7.2564,3.5374,2.699,7.8434,0,8.8437,6.0277,8.1314,2.6479,6.2534,8.5616,8.6669,2.767,4.2307,4.4923,6.2595,6.0435,5.0291,5.7832,4.9292,4.0711,5.0291,5.7832
0.78947,11.117,6.8994,2.7632,2.4426,11.428,6.0624,4.4588,3.3153,2.8379,3.8199,3.7569,7.2381,5.1568,9.9297,10.626,0.43805,8.0302,7.7965,6.3205,10.481,10.001,7.3363,0.83154,6.7461,8.5099,9.5131,7.7509,7.6394,10.076,6.3531,10.22,4.5761,12.093,6.4942,3.4749,9.6387,6.9681,4.8209,10.793,5.481,4.1332,8.7813,1.6211,3.7871,1.9651,6.6586,8.0116,3.5962,8.8437,0,7.5535,0.78947,11.117,6.8994,2.7632,2.4426,11.428,6.0624,4.4588,3.3153,2.8379,3.8199,3.7569,7.2381,5.1568,3.8199,3.7569
6.8061,8.5361,0.72576,9.1581,5.7483,7.0018,7.6532,5.8886,7.3468,6.1251,5.2352,4.031,9.1192,3.817,8.7853,9.4929,7.9897,8.5936,0.31385,4.0324,5.2683,5.4578,8.1151,6.7405,7.7812,9.98,8.2042,3.5448,4.2356,6.954,5.3509,8.8973,4.282,7.4015,1.855,4.0871,4.9251,3.5372,7.9488,7.8456,5.9509,8.2294,9.0154,7.6448,4.9068,5.629,2.7744,7.7657,9.1411,6.0277,7.5535,0,6.8061,8.5361,0.72576,9.1581,5.7483,7.0018,7.6532,5.8886,7.3468,6.1251,5.2352,4.031,9.1192,3.817,5.2352,4.031
0,10.458,6.1651,2.997,2.0722,10.683,5.5828,3.8239,2.9459,2.2096,3.1029,2.969,6.856,4.3808,9.3449,10.057,1.2209,7.5364,7.0424,5.8452,9.706,9.2396,6.8358,0.41129,6.2437,8.1285,8.9065,6.9721,6.8782,9.3711,5.657,9.6285,3.8093,11.344,5.7086,2.7194,8.8696,6.1922,4.4608,10.109,4.8429,3.8837,8.2815,1.5317,3.3592,1.1876,5.8708,7.4433,3.6367,8.1314,0.78947,6.8061,0,10.458,6.1651,2.997,2.0722,10.683,5.5828,3.8239,2.9459,2.2096,3.1029,2.969,6.856,4.3808,3.1029,2.969
10.458,0,8.8296,10.367,11.204,2.6667,5.6248,6.6592,8.1871,8.2788,7.387,8.3467,5.5986,6.6544,1.9403,1.9731,11.432,4.1378,8.3502,12.033,4.0912,3.3935,4.5357,10.745,4.9606,5.1623,1.9292,5.0422,4.4879,1.5849,4.8405,1.6871,6.9825,3.0779,7.1662,9.1161,3.8484,5.3622,7.1244,0.73653,5.6385,8.0312,3.6635,9.8706,11.381,9.6949,6.1735,3.4905,9.4844,2.6479,11.117,8.5361,10.458,0,8.8296,10.367,11.204,2.6667,5.6248,6.6592,8.1871,8.2788,7.387,8.3467,5.5986,6.6544,7.387,8.3467
6.1651,8.8296,0,8.6148,5.0354,7.4692,7.4541,5.5682,6.904,5.6376,4.8267,3.4884,8.957,3.5483,8.9262,9.6533,7.3335,8.5443,1.0316,3.4411,5.7859,5.891,8.023,6.0794,7.6461,9.8861,8.3437,3.7887,4.4125,7.2609,5.278,9.0612,3.9357,7.9089,1.7914,3.4559,5.3592,3.6271,7.6186,8.1615,5.7492,7.8295,9.0161,7.0761,4.1813,4.9995,2.8098,7.768,8.661,6.2534,6.8994,0.72576,6.1651,8.8296,0,8.6148,5.0354,7.4692,7.4541,5.5682,6.904,5.6376,4.8267,3.4884,8.957,3.5483,4.8267,3.4884
2.997,10.367,8.6148,0,5.0627,11.318,4.7795,4.1924,2.3182,3.1088,4.198,5.1312,5.4732,5.8427,8.8253,9.4196,2.6312,6.6251,9.3392,8.8156,10.785,10.129,6.0099,3.3475,5.4808,6.6669,8.5371,8.2563,7.8933,9.673,6.1491,9.1375,5.2207,12.011,7.6825,5.2581,9.8887,7.4748,3.279,10.22,5.0343,2.3699,7.3557,1.5889,6.3544,3.8377,7.4717,6.9343,1.0929,8.5616,2.7632,9.1581,2.997,10.367,8.6148,0,5.0627,11.318,4.7795,4.1924,2.3182,3.1088,4.198,5.1312,5.4732,5.8427,4.198,5.1312
2.0722,11.204,5.0354,5.0627,0,10.934,7.0285,4.9633,4.7248,3.5997,3.9901,2.8899,8.4536,4.6045,10.395,11.143,2.7876,8.8855,6.0327,3.8849,9.6695,9.3748,8.1887,1.7185,7.6121,9.7011,9.8925,6.9647,7.0971,9.9158,6.3935,10.649,4.2211,11.543,5.1937,2.1853,8.9277,6.271,6.1692,10.742,5.8844,5.7511,9.598,3.5889,1.3468,1.7676,5.7087,8.5942,5.6906,8.6669,2.4426,5.7483,2.0722,11.204,5.0354,5.0627,0,10.934,7.0285,4.9633,4.7248,3.5997,3.9901,2.8899,8.4536,4.6045,3.9901,2.8899
10.683,2.6667,7.4692,11.318,10.934,0,6.9508,7.1999,9.0082,8.6914,7.6178,8.0672,7.4394,6.3868,4.3106,4.5745,11.805,6.0465,6.7524,10.882,1.8106,1.6093,6.1969,10.889,6.4294,7.3464,4.0127,4.0157,3.8502,1.8856,5.1999,4.1523,6.8968,0.69425,6.1058,8.7494,2.1258,4.6634,8.3194,2.0433,6.2862,9.1584,5.8096,10.472,10.791,9.7096,5.301,5.1438,10.61,2.767,11.428,7.0018,10.683,2.6667,7.4692,11.318,10.934,0,6.9508,7.1999,9.0082,8.6914,7.6178,8.0672,7.4394,6.3868,7.6178,8.0672
5.5828,5.6248,7.4541,4.7795,7.0285,6.9508,0,2.1739,2.791,3.4609,3.199,4.8273,1.548,3.9158,4.051,4.6741,6.2803,1.9688,7.6761,9.4617,6.9038,6.0965,1.2835,5.9572,0.71018,2.7046,3.7615,5.0501,4.3865,5.1444,2.5079,4.3618,3.6603,7.6366,5.8,5.5357,6.0328,4.4901,1.5056,5.5563,1.7061,2.4172,2.7212,4.5692,7.7655,5.268,5.004,2.1571,3.8607,4.2307,6.0624,7.6532,5.5828,5.6248,7.4541,4.7795,7.0285,6.9508,0,2.1739,2.791,3.4609,3.199,4.8273,1.548,3.9158,3.199,4.8273
3.8239,6.6592,5.5682,4.1924,4.9633,7.1999,2.1739,0,1.8884,1.6226,1.0278,2.6599,3.7078,2.0821,5.5364,6.2619,4.7749,3.9281,5.9716,7.3044,6.5929,5.9451,3.2368,4.1422,2.674,4.8744,5.0851,4.1243,3.7068,5.6855,2.0004,5.8141,1.6349,7.8877,4.1028,3.3619,5.6963,3.3723,2.0601,6.358,1.0224,2.4573,4.6349,3.2873,5.6106,3.246,3.5626,3.6648,3.6958,4.4923,4.4588,5.8886,3.8239,6.6592,5.5682,4.1924,4.9633,7.1999,2.1739,0,1.8884,1.6226,1.0278,2.6599,3.7078,2.0821,1.0278,2.6599
2.9459,8.1871,6.904,2.3182,4.7248,9.0082,2.791,1.8884,0,1.3493,2.1259,3.5076,3.9281,3.7276,6.7868,7.4432,3.5013,4.7548,7.4816,7.9026,8.4766,7.8118,4.0745,3.3488,3.4941,5.2014,6.4322,5.9981,5.5951,7.3957,3.831,7.0905,3.1406,9.7006,5.694,3.9329,7.5786,5.2316,1.5176,7.9847,2.722,1.0587,5.5076,1.7786,5.7483,3.0112,5.325,4.8593,1.8543,6.2595,3.3153,7.3468,2.9459,8.1871,6.904,2.3182,4.7248,9.0082,2.791,1.8884,0,1.3493,2.1259,3.5076,3.9281,3.7276,2.1259,3.5076
2.2096,8.2788,5.6376,3.1088,3.5997,8.6914,3.4609,1.6226,1.3493,0,1.1372,2.1844,4.8546,2.7544,7.1356,7.8497,3.1652,5.3788,6.2844,6.5676,7.9075,7.3408,4.6763,2.5465,4.0871,6.1068,6.6982,5.2625,5.0078,7.2618,3.5407,7.4189,2.1274,9.3697,4.5792,2.5842,7.0306,4.4687,2.6078,7.9618,2.645,2.3928,6.115,1.8298,4.4944,1.8325,4.3829,5.2378,3.0234,6.0435,2.8379,6.1251,2.2096,8.2788,5.6376,3.1088,3.5997,8.6914,3.4609,1.6226,1.3493,0,1.1372,2.1844,4.8546,2.7544,1.1372,2.1844
3.1029,7.387,4.8267,4.198,3.9901,7.6178,3.199,1.0278,2.1259,1.1372,0,1.6628,4.7251,1.6456,6.423,7.1645,4.1882,4.9363,5.361,6.3076,6.7793,6.2314,4.2514,3.3643,3.6963,5.9014,5.9385,4.1253,3.8857,6.2682,2.5597,6.6866,1.0304,8.289,3.5699,2.3381,5.9073,3.3315,2.8656,7.0132,1.8946,3.0033,5.6297,2.9659,4.5857,2.3322,3.2738,4.604,3.9629,5.0291,3.8199,5.2352,3.1029,7.387,4.8267,4.198,3.9901,7.6178,3.199,1.0278,2.1259,1.1372,0,1.6628,4.7251,1.6456,0,1.6628
2.969,8.3467,3.4884,5.1312,2.8899,8.0672,4.8273,2.6599,3.5076,2.1844,1.6628,0,6.3669,1.7151,7.675,8.4336,4.19,6.4538,4.2248,4.6471,6.8928,6.5312,5.7932,3.032,5.2681,7.5145,7.1438,4.1537,4.2201,7.0296,3.6018,7.9088,1.3997,8.6907,2.7434,0.78696,6.1072,3.4202,4.4986,7.8637,3.3414,4.5075,7.1069,3.6162,3.117,1.8049,2.9604,5.9877,5.1942,5.7832,3.7569,4.031,2.969,8.3467,3.4884,5.1312,2.8899,8.0672,4.8273,2.6599,3.5076,2.1844,1.6628,0,6.3669,1.7151,1.6628,0
6.856,5.5986,8.957,5.4732,8.4536,7.4394,1.548,3.7078,3.9281,4.8546,4.7251,6.3669,0,5.4379,3.7415,4.1692,7.3947,1.4614,9.1225,11.007,7.7403,6.8832,1.2815,7.2501,1.3633,1.2735,3.6754,6.2743,5.5522,5.5562,3.8275,4.049,5.2061,8.0909,7.2647,7.0629,6.9266,5.8137,2.4174,5.7322,3.2178,3.1975,2.0388,5.6552,9.2596,6.686,6.4107,2.296,4.4179,4.9292,7.2381,9.1192,6.856,5.5986,8.957,5.4732,8.4536,7.4394,1.548,3.7078,3.9281,4.8546,4.7251,6.3669,0,5.4379,4.7251,6.3669
4.3808,6.6544,3.5483,5.8427,4.6045,6.3868,3.9158,2.0821,3.7276,2.7544,1.6456,1.7151,5.4379,0,6.1103,6.8712,5.5651,5.1962,3.8909,5.8093,5.3252,4.8852,4.6038,4.5407,4.1667,6.439,5.5573,2.5955,2.5384,5.3155,2.0466,6.3225,0.62764,7.0248,2.0217,2.466,4.4948,1.8115,4.1389,6.1551,2.22,4.4932,5.7696,4.5552,4.7368,3.3353,1.6299,4.57,5.5802,4.0711,5.1568,3.817,4.3808,6.6544,3.5483,5.8427,4.6045,6.3868,3.9158,2.0821,3.7276,2.7544,1.6456,1.7151,5.4379,0,1.6456,1.7151
3.1029,7.387,4.8267,4.198,3.9901,7.6178,3.199,1.0278,2.1259,1.1372,0,1.6628,4.7251,1.6456,6.423,7.1645,4.1882,4.9363,5.361,6.3076,6.7793,6.2314,4.2514,3.3643,3.6963,5.9014,5.9385,4.1253,3.8857,6.2682,2.5597,6.6866,1.0304,8.289,3.5699,2.3381,5.9073,3.3315,2.8656,7.0132,1.8946,3.0033,5.6297,2.9659,4.5857,2.3322,3.2738,4.604,3.9629,5.0291,3.8199,5.2352,3.1029,7.387,4.8267,4.198,3.9901,7.6178,3.199,1.0278,2.1259,1.1372,0,1.6628,4.7251,1.6456,0,1.6628
2.969,8.3467,3.4884,5.1312,2.8899,8.0672,4.8273,2.6599,3.5076,2.1844,1.6628,0,6.3669,1.7151,7.675,8.4336,4.19,6.4538,4.2248,4.6471,6.8928,6.5312,5.7932,3.032,5.2681,7.5145,7.1438,4.1537,4.2201,7.0296,3.6018,7.9088,1.3997,8.6907,2.7434,0.78696,6.1072,3.4202,4.4986,7.8637,3.3414,4.5075,7.1069,3.6162,3.117,1.8049,2.9604,5.9877,5.1942,5.7832,3.7569,4.031,2.969,8.3467,3.4884,5.1312,2.8899,8.0672,4.8273,2.6599,3.5076,2.1844,1.6628,0,6.3669,1.7151,1.6628,0
