8.5511,9.573,2.8243,2.8088,8.0932,5.8541,6.3539,10.243,11.323,5.5268,8.8229,7.313,7.9311,9.3038,7.0445,4.9131,9.774,5.2201,6.5487,7.2012,9.5111,9.7891,5.9691,8.7909,4.7928,4.8023,3.2863,5.1798,0,5.0046,4.3644,2.4223,10.625,8.4767,1.2479,2.4335,5.7308,4.0073,6.4215,8.2108,8.8869,8.1987,11.589,7.1803,8.3464,2.2743,6.5965,3.4706,7.2921,7.0059,4.0432,1.304,5.2478,1.0693,3.1541,4.8921,0.48345,3.6623,2.5974,4.3601,7.0297,6.7444,3.8724,12.098,10.422,6.6843,5.9761,11.407,3.6081,4.5147,10.147,6.9,8.0946,2.976,5.1405,9.3134,9.9437,5.1594,1.5542,4.9405,2.9641,8.9539,5.2055,2.3948,10.628,1.2627,3.2903,9.5013,11.025,7.2087,4.2748,7.0417,6.4504,6.4192,10.27,9.9929,3.5221,6.0221,8.6074,4.7075,10.72,6.1059
10.354,6.633,2.5624,4.2145,8.0526,8.6223,6.0577,9.0376,11.328,5.5096,10.045,6.7395,7.41,8.4668,4.9008,1.1468,6.7699,8.5176,4.4544,9.1054,9.7621,10.751,9.0932,6.0997,4.4565,9.5199,6.1163,8.5725,5.0046,0,6.1877,2.9195,9.7882,9.0896,6.2348,5.5307,5.3712,2.4805,5.8192,4.667,8.7644,10.201,8.8398,3.5842,9.8866,3.2608,2.5972,7.7577,4.5043,9.1208,0.98745,4.1376,6.3192,5.7782,6.309,6.5798,4.6388,1.3423,7.4311,2.6698,7.7057,8.8535,1.7488,12.87,7.3074,8.684,8.3742,8.4579,5.3053,9.0486,8.3983,8.6082,8.1327,7.8688,7.8122,6.1687,8.0185,6.7308,4.6216,9.262,7.1057,8.6002,3.8677,2.6106,11.411,4.2755,7.861,6.6325,11.585,3.5583,8.5527,9.2635,6.5069,3.377,7.8339,10.1,7.9504,2.0454,9.356,9.1429,9.04,7.0838
4.4332,6.9503,3.9179,2.1729,3.8948,2.4715,2.6545,6.3408,6.9867,2.0296,4.5111,3.5019,3.9662,5.3162,4.5173,5.2824,7.1666,2.6488,4.2263,3.0851,5.1728,5.4494,3.0365,6.1346,2.2769,5.2598,1.2768,2.7659,4.3644,6.1877,0,5.51,6.5312,4.118,4.4729,1.9686,2.4017,3.748,2.9249,6.4833,4.6553,4.1764,8.5056,5.8774,4.1113,5.6549,5.9449,3.3673,5.209,3.0131,5.6976,5.2203,1.0283,3.7656,1.6078,0.5335,4.6344,5.3097,4.3327,3.6983,2.7045,2.7373,6.3073,7.7586,7.7961,2.6016,2.1873,8.5025,0.94974,4.5352,6.5551,2.6729,3.869,4.7335,1.698,6.9238,6.491,0.79634,2.8962,4.321,2.9233,4.7956,3.2077,4.7349,6.2771,3.3883,3.9146,6.833,6.662,5.9452,3.777,3.1275,2.4781,4.9971,7.1251,5.6652,3.6926,5.6635,4.243,4.4218,7.0236,1.7753
9.9417,8.7528,1.9668,3.372,8.6108,7.5744,6.6287,10.296,11.978,5.8544,9.9608,7.5282,8.2101,9.4978,6.4777,3.2712,8.9281,7.1494,5.9606,8.5876,10.226,10.84,7.8517,8.0641,4.8442,7.2179,4.8443,7.1491,2.4223,2.9195,5.51,0,10.866,9.3204,3.6528,4.0177,5.909,3.1555,6.5513,7.0341,9.4026,9.6665,10.92,5.9234,9.612,0.36237,5.105,5.7492,6.4337,8.4801,1.9423,1.2761,6.1007,3.4204,4.8744,6.0242,1.9634,1.7028,5.0178,3.5624,7.8297,8.2045,1.476,13.119,9.5385,8.0913,7.5326,10.632,4.5718,6.8921,9.9341,8.182,8.6497,5.3968,6.7789,8.3811,9.638,6.2578,2.8658,7.2625,5.1632,9.3631,4.8085,0.89544,11.621,2.3421,5.6615,8.7143,11.927,5.9272,6.5704,8.5659,6.9075,5.364,9.7241,10.657,5.8528,4.491,9.5196,7.0605,10.559,6.9888
5.2638,4.6589,8.8997,7.8666,2.6502,7.0284,4.3007,0.94758,2.1482,5.1236,4.1181,3.3568,2.7015,1.3681,4.9294,8.6498,4.7455,7.9555,5.3392,5.4572,2.2383,3.6804,7.6654,4.4778,6.039,11.315,7.8076,8.126,10.625,9.7882,6.5312,10.866,0,3.1149,10.964,8.4273,4.9881,7.8229,4.3213,6.2552,1.9747,5.6331,4.1753,6.7944,4.7291,11.145,7.6933,9.6835,5.5495,5.8348,9.9598,11.121,5.5146,10.23,8.1278,6.1021,10.766,9.7689,10.834,7.4505,3.956,5.8551,10.927,4.3147,4.9119,5.6926,6.4281,4.5993,7.0623,10.576,2.0694,5.2073,2.6982,11.207,6.9861,5.1409,2.5048,5.8532,9.0709,10.122,9.372,1.7438,6.1294,9.9702,3.5335,9.4328,10.292,4.5348,3.2054,6.864,9.8213,6.0189,4.1784,6.537,3.4556,1.9223,10.002,7.977,3.2877,10.359,1.7775,4.8165
2.3347,6.2086,7.4607,5.9918,1.3288,3.9811,3.0498,3.466,2.8931,3.6077,1.313,2.6266,2.1961,2.5623,5.0146,7.9716,6.3794,4.9461,5.164,2.3448,1.1099,1.6792,4.5849,5.6368,4.6852,8.3436,5.3144,5.1148,8.4767,9.0896,4.118,9.3204,3.1149,0,8.5444,6.0832,3.7185,6.7154,3.3445,7.0085,1.2959,2.617,6.687,7.0607,1.73,9.5297,7.6817,6.8668,5.8642,2.7243,8.9479,9.2481,3.2665,7.8629,5.5748,3.6006,8.7235,8.6476,8.1528,6.4429,1.4917,2.7631,9.7813,3.8242,6.8086,2.618,3.4059,6.9541,4.9058,7.6177,4.3156,2.1427,1.198,8.4737,4.0736,6.5071,4.5477,3.331,6.9742,7.1138,6.6634,1.6966,5.236,8.4592,2.3357,7.4323,7.494,6.0648,2.6064,7.1405,6.8859,2.9051,2.5828,6.4461,5.5344,1.6194,7.1705,7.7289,0.31888,7.3762,4.4404,2.3812
8.276,10.397,3.9433,3.4726,8.3528,5.4318,6.8057,10.682,11.433,5.9989,8.7045,7.7524,8.3177,9.6939,7.8295,6.0742,10.604,4.6473,7.3582,6.9708,9.6243,9.7013,5.4041,9.5931,5.4417,3.6274,3.2313,4.5712,1.2479,6.2348,4.4729,3.6528,10.964,8.5444,0,2.5368,6.2614,5.0258,6.9386,9.1833,9.1239,7.8801,12.324,8.1965,8.1597,3.4739,7.6896,2.5952,8.1763,6.7213,5.282,2.455,5.4606,0.75356,2.9786,4.9612,1.6894,4.8936,1.4279,5.3412,7.1738,6.4801,5.1139,11.987,11.258,6.4602,5.6763,12.188,3.9223,3.4301,10.709,6.7522,8.3343,1.7548,4.8251,10.183,10.551,5.2291,2.1908,3.9372,2.2621,9.2448,6.005,3.6311,10.558,2.1811,2.2551,10.314,11.001,8.2318,3.3306,6.7199,6.8066,7.3916,10.974,10.123,2.5554,7.1358,8.6315,3.6617,11.249,6.2467
6.1427,8.1647,2.976,1.4796,5.8205,3.5736,4.2999,8.1555,8.9553,3.5132,6.3895,5.2355,5.7862,7.1607,5.5961,4.9217,8.3786,3.1477,5.1758,4.7857,7.1415,7.358,3.8358,7.3443,3.1299,4.2905,0.87132,3.1629,2.4335,5.5307,1.9686,4.0177,8.4273,6.0832,2.5368,0,3.8071,3.4855,4.4641,7.2402,6.5968,5.8092,9.9669,6.3928,5.9176,4.0727,6.139,2.3504,6.0888,4.6115,4.7905,3.4402,2.9292,1.808,0.85832,2.4831,2.7582,4.3642,2.7144,3.6533,4.6703,4.344,5.1261,9.6662,9.0302,4.2702,3.6033,9.8803,1.4078,3.687,8.2301,4.4691,5.8053,3.1735,2.7998,8.0231,8.0995,2.7526,1.155,3.7809,1.7024,6.7098,3.8721,3.4218,8.1999,1.6865,2.6588,8.067,8.606,6.4446,3.0834,4.6646,4.2739,5.5174,8.5962,7.6333,2.6115,5.6928,6.198,3.7153,8.7517,3.7405
5.2113,4.5493,3.9557,2.9263,2.7531,4.4605,0.72751,4.5231,6.1174,0.38074,4.7272,1.6315,2.3042,3.63,2.1599,4.2556,4.7657,4.9267,1.966,4.1532,4.4407,5.3836,5.1363,3.7329,1.0655,7.6434,3.4789,5.0659,5.7308,5.3712,2.4017,5.909,4.9881,3.7185,6.2614,3.8071,0,3.0344,0.69073,4.2283,3.5235,5.1679,6.1864,3.8316,4.6713,6.174,4.1962,5.7137,2.9308,4.3023,5.2689,6.1374,1.644,5.508,3.8427,2.3348,5.8227,4.9983,6.4843,2.7348,2.376,4.0828,6.1525,7.5109,5.3978,3.8714,3.9555,6.1418,2.4122,6.9266,4.4488,3.6198,2.8137,6.9245,3.858,4.5288,4.296,2.2727,4.194,6.7218,5.2003,3.4566,1.5302,5.0158,6.0428,4.4978,6.2162,4.4331,6.2392,3.9081,6.1739,4.4932,1.136,3.0339,4.8082,4.8247,6.0342,4.1237,3.9876,6.8218,5.0008,1.9833
7.8777,5.6972,1.2895,2.0159,5.7835,6.2102,3.7551,7.1945,9.1349,3.1078,7.6049,4.5602,5.2491,6.4588,3.3276,1.5403,5.8858,6.2065,2.8095,6.625,7.4751,8.3522,6.7251,4.9656,2.0313,7.745,3.8785,6.2814,4.0073,2.4805,3.748,3.1555,7.8229,6.7154,5.0258,3.4855,3.0344,0,3.5879,4.2056,6.541,7.7209,7.8207,3.178,7.4192,3.4818,2.7069,5.8328,3.3722,6.6444,2.2362,3.8085,3.8397,4.3718,4.1359,4.1134,3.8554,1.9711,5.8929,0.40853,5.287,6.3785,3.1314,10.53,6.5193,6.2065,5.9247,7.5692,2.9182,7.168,6.784,6.1281,5.8473,6.363,5.4124,5.3801,6.4829,4.2553,2.9317,7.2552,5.1792,6.4365,1.6952,2.2934,9.0503,2.8453,6.0823,5.6441,9.268,3.21,6.5647,6.7904,4.1481,2.4185,6.5883,7.8547,6.0812,2.2162,6.9655,7.2006,7.4123,4.6192
5.0903,4.0827,4.5887,3.617,2.2334,4.7415,0.38954,3.8345,5.5515,0.95267,4.4692,0.97989,1.6678,2.9573,1.9325,4.6816,4.2968,5.3133,1.9106,4.171,3.943,5.0236,5.4378,3.2878,1.718,8.1843,4.0797,5.4624,6.4215,5.8192,2.9249,6.5513,4.3213,3.3445,6.9386,4.4641,0.69073,3.5879,0,4.0564,2.9622,5.1105,5.5869,3.8443,4.5128,6.8255,4.3632,6.2827,2.78,4.3749,5.8027,6.817,2.0255,6.1856,4.4414,2.7575,6.5122,5.5588,7.1177,3.2528,2.1782,4.1854,6.7192,7.0606,4.9084,3.967,4.19,5.5779,3.0596,7.4573,3.7715,3.6439,2.3151,7.5507,4.223,4.1305,3.6374,2.6377,4.8834,7.2102,5.7968,2.8493,1.9573,5.6561,5.622,5.1882,6.8071,3.9573,5.769,3.9237,6.6953,4.5778,0.91706,3.1413,4.2058,4.2897,6.6063,4.385,3.6375,7.3334,4.3151,2.0723
9.0588,2.0577,5.4522,5.8384,5.6877,8.6884,4.4459,5.338,8.2405,4.5988,8.2799,4.4205,4.825,5.2178,2.1239,3.8188,2.1555,9.1069,2.2724,8.2235,7.1761,8.5955,9.3603,1.8105,4.2601,11.477,7.2748,9.2357,8.2108,4.667,6.4833,7.0341,6.2552,7.0085,9.1833,7.2402,4.2283,4.2056,4.0564,0,6.0924,9.1278,4.2193,1.1156,8.4549,7.3936,2.0701,9.504,1.2976,8.4311,5.3319,7.9318,5.8678,8.4906,7.6181,6.5284,8.0557,5.3932,9.8891,3.854,6.1662,8.2379,6.3195,10.217,2.6467,8.0202,8.1793,3.8035,6.1135,10.811,4.3803,7.6988,5.8146,10.36,8.0633,1.5401,3.9312,6.4935,7.0175,10.724,8.8974,5.7602,3.3906,6.3037,8.977,7.0201,9.8907,2.096,8.9284,1.1235,10.105,8.6333,4.9653,1.794,3.4133,7.3128,9.7992,2.6417,7.3268,10.764,4.972,6.1176
3.622,5.0593,7.4664,6.2138,0.80014,5.0655,2.796,2.184,2.5948,3.5483,2.5452,2.0262,1.3787,1.2714,4.262,7.6208,5.2156,5.9834,4.5213,3.5582,1.0879,2.5534,5.7146,4.5656,4.5815,9.3403,5.9226,6.1539,8.8869,8.7644,4.6553,9.4026,1.9747,1.2959,9.1239,6.5968,3.5235,6.541,2.9622,6.0924,0,3.9129,5.3981,6.3107,3.0239,9.6502,7.0491,7.7259,5.0623,3.9269,8.7635,9.5053,3.6681,8.4047,6.2278,4.1949,9.0728,8.5113,8.9107,6.2139,2.0024,3.921,9.6693,4.2089,5.6002,3.7474,4.4608,5.6801,5.282,8.6022,3.0255,3.2611,0.79316,9.2706,5.0121,5.4071,3.2772,3.9369,7.3407,8.1486,7.4368,0.41044,4.9167,8.515,2.8877,7.7463,8.3394,4.9165,2.9011,6.3886,7.848,4.1213,2.5022,5.8151,4.2785,1.3381,8.0424,7.191,1.5608,8.384,3.1483,2.898
0.47749,8.6477,8.0798,6.3492,3.7726,2.4762,4.7295,6.0748,4.6981,4.8891,1.5487,4.7604,4.5701,5.1759,7.0186,9.1858,8.8338,3.4079,7.0162,1.1019,3.4092,2.3827,2.7595,7.9943,5.8187,6.6275,4.938,3.5433,8.1987,10.201,4.1764,9.6665,5.6331,2.617,7.8801,5.8092,5.1679,7.7209,5.1105,9.1278,3.9129,0,9.2937,8.9454,0.90492,9.7885,9.3639,5.6347,7.8783,1.198,9.8171,9.2454,3.8848,7.3365,5.0448,3.6938,8.5601,9.4463,7.0837,7.565,2.9618,1.4689,10.475,4.3418,9.3136,1.5766,2.2244,9.5411,5.1261,5.9757,6.926,1.596,3.6414,7.2849,3.0707,8.8803,7.1379,3.5005,6.919,5.3553,5.6815,4.311,6.6263,8.9094,3.1641,7.4442,6.2457,8.5048,3.7299,9.0242,5.3604,1.1625,4.1942,8.1911,8.1045,3.8237,5.8765,9.2616,2.3747,5.6811,7.055,3.2031
9.0195,2.2087,9.1061,8.8577,5.5777,9.9642,5.8554,3.3747,6.2673,6.5221,7.9333,5.1154,4.9283,4.1267,4.5504,7.8878,2.0723,10.712,5.0576,8.782,6.1788,7.7311,10.666,2.8579,6.8851,13.756,9.6596,10.874,11.589,8.8398,8.5056,10.92,4.1753,6.687,12.324,9.9669,6.1864,7.8207,5.5869,4.2193,5.3981,9.2937,0,5.2586,8.4167,11.265,6.2642,11.869,4.4887,9.1156,9.4063,11.618,7.5519,11.577,10.023,8.2824,11.553,9.3943,12.665,7.4156,6.7544,9.0361,10.417,8.4443,1.6216,8.8302,9.3549,0.5643,8.592,13.023,2.3726,8.3713,5.6997,13.109,9.6244,2.6826,2.1786,8.1159,10.157,12.733,11.38,4.9917,6.3851,10.098,7.6947,10.328,12.392,2.2223,7.3803,5.2898,12.256,9.3245,6.1315,5.5908,1.3811,6.0044,12.193,6.7945,6.9589,12.882,2.4064,7.2699
8.9347,3.0561,4.3892,4.9458,5.7856,8.2127,4.2186,5.9265,8.6499,4.1694,8.2708,4.4352,4.9606,5.6209,2.0568,2.7039,3.187,8.526,1.9339,7.9682,7.3955,8.7097,8.8555,2.6015,3.6015,10.672,6.526,8.6421,7.1803,3.5842,5.8774,5.9234,6.7944,7.0607,8.1965,6.3928,3.8316,3.178,3.8443,1.1156,6.3107,8.9454,5.2586,0,8.3546,6.2837,1.0146,8.7067,1.2635,8.1317,4.2194,6.8441,5.4066,7.5244,6.853,6.0039,7.0015,4.2777,8.9812,2.8574,6.0218,7.9144,5.2117,10.511,3.7274,7.7026,7.7506,4.8745,5.3811,10.032,5.0906,7.4351,5.9019,9.4536,7.528,2.5845,4.666,6.0119,6.0605,9.9995,8.0802,6.0271,2.6754,5.2064,9.1842,6.0194,9.0515,3.0648,9.2053,0.079869,9.3532,8.3242,4.7551,0.89051,4.3186,7.6028,8.9893,1.5426,7.3722,10.01,5.7157,5.8064
0.62173,7.8529,7.9149,6.2471,2.9473,2.9379,4.1481,5.1754,3.8894,4.4378,0.69433,4.0429,3.7771,4.2923,6.3726,8.8281,8.0331,3.926,6.4212,1.2019,2.5104,1.6579,3.3744,7.2296,5.4413,7.2658,5.0605,4.0791,8.3464,9.8866,4.1113,9.612,4.7291,1.73,8.1597,5.9176,4.6713,7.4192,4.5128,8.4549,3.0239,0.90492,8.4167,8.3546,0,9.7652,8.8461,6.0874,7.2357,1.5182,9.5833,9.3079,3.6062,7.561,5.2266,3.5893,8.6718,9.2337,7.4975,7.2217,2.3351,1.7113,10.307,3.8454,8.4918,1.7015,2.5192,8.678,5.0405,6.5817,6.0456,1.4511,2.8138,7.7432,3.3539,8.1122,6.2719,3.3549,6.9713,5.9964,6.0435,3.4265,6.1795,8.8119,2.5042,7.481,6.7132,7.7093,3.0342,8.4342,5.9164,1.6093,3.6141,7.6432,7.2503,2.9382,6.3555,8.7949,1.4742,6.303,6.1586,2.8028
10.077,9.1023,2.2609,3.5512,8.8553,7.6443,6.8889,10.591,12.217,6.1035,10.133,7.7993,8.4779,9.7781,6.8084,3.6336,9.2789,7.1761,6.2906,8.7186,10.454,11.027,7.8913,8.4082,5.1118,7.0747,4.9187,7.1672,2.2743,3.2608,5.6549,0.36237,11.145,9.5297,3.4739,4.0727,6.174,3.4818,6.8255,7.3936,9.6502,9.7885,11.265,6.2837,9.7652,0,5.4673,5.6795,6.7808,8.5967,2.2907,1.0332,6.2907,3.3113,4.9222,6.1763,1.7973,2.0634,4.8671,3.8899,8.038,8.3221,1.7382,13.315,9.8915,8.2168,7.631,10.982,4.7282,6.7818,10.25,8.3271,8.8903,5.2275,6.8589,8.7347,9.9596,6.4167,2.9183,7.1802,5.1144,9.6218,5.1171,1.1943,11.818,2.3861,5.5532,9.0623,12.136,6.2879,6.4972,8.6746,7.1503,5.7171,10.061,10.892,5.7639,4.8534,9.721,6.9637,10.872,7.1818
9.4007,4.0667,3.7722,4.6601,6.4587,8.3723,4.7074,6.8521,9.4735,4.485,8.8323,5.0895,5.6754,6.4685,2.8128,1.8343,4.1919,8.5703,2.5347,8.3373,8.1208,9.3537,8.9765,3.609,3.7079,10.424,6.405,8.6709,6.5965,2.5972,5.9449,5.105,7.6933,7.6817,7.6896,6.139,4.1962,2.7069,4.3632,2.0701,7.0491,9.3639,6.2642,1.0146,8.8461,5.4673,0,8.4873,2.1527,8.4599,3.3051,6.117,5.6413,7.062,6.704,6.1566,6.3653,3.4178,8.5996,2.4863,6.5178,8.2239,4.2713,11.257,4.7138,8.0208,7.9638,5.8675,5.3112,9.8236,6.0632,7.8054,6.5658,9.0695,7.6367,3.5841,5.6479,6.2085,5.6366,9.8598,7.8413,6.7978,2.7963,4.4606,9.8854,5.5137,8.7706,4.0782,9.9497,0.97601,9.1863,8.6409,5.2358,1.2393,5.3314,8.368,8.7496,0.61403,7.9841,9.8342,6.6946,6.1695
6.0749,10.24,5.2018,3.8297,7.0423,3.1697,6.0218,9.6115,9.7201,5.3592,6.7131,6.853,7.2652,8.5687,7.7208,7.2399,10.456,2.2371,7.3501,4.891,7.9766,7.7217,2.9585,9.4175,5.2796,1.9731,2.2588,2.1208,3.4706,7.7577,3.3673,5.7492,9.6835,6.8668,2.5952,2.3504,5.7137,5.8328,6.2827,9.504,7.7259,5.6347,11.869,8.7067,6.0874,5.6795,8.4873,0,8.3021,4.5745,6.9336,4.7696,4.3597,2.4013,1.9005,3.6609,3.9484,6.5072,1.4675,6.0026,5.7282,4.3791,7.078,9.92,11.098,4.4235,3.5824,11.851,3.4125,1.3366,9.9055,4.8184,6.9863,1.6566,2.8055,10.16,9.8551,3.879,3.1401,1.5249,0.65775,7.9443,6.1136,5.3922,8.5806,3.5472,0.63067,10.13,9.0823,8.7617,0.82207,4.5193,5.8202,7.8229,10.488,8.486,0.32607,8.0428,6.874,1.3867,10.351,4.8885
7.8308,2.3278,4.6613,4.7476,4.5677,7.3911,3.1683,4.6998,7.3866,3.3021,7.1042,3.2415,3.727,4.3587,0.86309,3.4599,2.5139,7.8207,0.98347,6.9509,6.1492,7.4944,8.0642,1.6418,3.0263,10.274,6.055,7.9518,7.2921,4.5043,5.209,6.4337,5.5495,5.8642,8.1763,6.0888,2.9308,3.3722,2.78,1.2976,5.0623,7.8783,4.4887,1.2635,7.2357,6.7808,2.1527,8.3021,0,7.1489,4.9573,7.1802,4.5712,7.4581,6.4055,5.2371,7.1943,4.9167,8.7768,2.9774,4.9227,6.951,5.9732,9.2553,3.1484,6.7341,6.882,4.205,4.8934,9.5936,3.9304,6.4232,4.6881,9.2448,6.7711,2.0216,3.5302,5.1977,5.9875,9.4798,7.7117,4.7701,2.2181,5.623,7.9433,6.058,8.7168,2.2821,7.9511,1.3385,8.8747,7.3495,3.6949,1.1349,3.356,6.3452,8.6045,2.5161,6.1794,9.5335,4.5677,4.8293
1.5561,8.1985,6.9297,5.1828,3.5485,1.42,3.9854,6.0992,5.3232,3.9822,2.1745,4.234,4.2145,5.1064,6.3073,8.1393,8.3975,2.4105,6.2321,0.38167,3.7497,3.1705,1.9047,7.4832,4.8198,5.7741,3.7403,2.566,7.0059,9.1208,3.0131,8.4801,5.8348,2.7243,6.7213,4.6115,4.3023,6.6444,4.3749,8.4311,3.9269,1.198,9.1156,8.1317,1.5182,8.5967,8.4599,4.5745,7.1489,0,8.6922,8.0474,2.8537,6.1586,3.8533,2.5555,7.3637,8.3123,5.9959,6.5185,2.4138,0.27638,9.3204,5.3466,8.9297,0.44275,1.0452,9.2969,3.9611,5.0787,6.7971,0.76251,3.4335,6.231,1.8969,8.3654,6.937,2.39,5.7217,4.5111,4.5582,4.2792,5.6782,7.7342,4.0216,6.2475,5.1986,8.059,4.5445,8.2088,4.4022,0.21194,3.4731,7.3318,7.8413,4.2334,4.8391,8.3063,2.6005,4.807,7.032,2.3275
10.011,7.2016,1.8384,3.5989,8.0137,8.0644,5.9867,9.2718,11.354,5.3406,9.8061,6.7645,7.4506,8.6082,5.2045,1.5221,7.3568,7.867,4.7151,8.7153,9.7092,10.577,8.4844,6.5938,4.2628,8.6387,5.4533,7.9072,4.0432,0.98745,5.6976,1.9423,9.9598,8.9479,5.282,4.7905,5.2689,2.2362,5.8027,5.3319,8.7635,9.8171,9.4063,4.2194,9.5833,2.2907,3.3051,6.9336,4.9573,8.6922,0,3.1502,5.9783,4.86,5.607,6.1369,3.6638,0.42795,6.5157,2.5499,7.5082,8.4192,1.0161,12.765,7.9308,8.2652,7.8747,9.0627,4.7716,8.1988,8.7362,8.2412,8.08,6.944,7.2479,6.7751,8.3868,6.3173,3.7971,8.4515,6.2904,8.6429,3.8624,1.651,11.283,3.4029,6.9938,7.1842,11.504,4.2084,7.7415,8.8188,6.3841,3.8278,8.3128,10.083,7.107,2.7011,9.194,8.3114,9.3765,6.8009
9.5675,9.5057,2.519,3.2922,8.7051,6.9875,6.8219,10.642,12.024,6.0049,9.7312,7.7657,8.4234,9.767,7.0868,4.3152,9.694,6.4278,6.5713,8.2067,10.23,10.664,7.1648,8.7681,5.1083,6.0727,4.3107,6.4013,1.304,4.1376,5.2203,1.2761,11.121,9.2481,2.455,3.4402,6.1374,3.8085,6.817,7.9318,9.5053,9.2454,11.618,6.8441,9.3079,1.0332,6.117,4.7696,7.1802,8.0474,3.1502,0,5.9816,2.3709,4.2501,5.7532,0.822,2.8412,3.8642,4.2079,7.7661,7.7778,2.7473,12.971,10.326,7.6944,7.0435,11.377,4.3501,5.8127,10.409,7.8574,8.7248,4.2097,6.2337,9.1819,10.156,6.0096,2.3369,6.2445,4.2435,9.5209,5.2985,1.6571,11.482,1.832,4.5915,9.4517,11.839,6.8588,5.5771,8.1043,7.0114,6.185,10.357,10.691,4.8261,5.511,9.4117,6.0101,11.013,6.8694
4.0407,6.1062,4.3241,2.7403,2.8922,2.8227,1.7055,5.3126,6.0777,1.2692,3.8767,2.4933,2.9385,4.2886,3.8014,5.3033,6.3209,3.2999,3.5983,2.7953,4.2683,4.7389,3.4931,5.3053,1.9672,6.2075,2.3014,3.445,5.2478,6.3192,1.0283,6.1007,5.5146,3.2665,5.4606,2.9292,1.644,3.8397,2.0255,5.8678,3.6681,3.8848,7.5519,5.4066,3.6062,6.2907,5.6413,4.3597,4.5712,2.8537,5.9783,5.9816,0,4.7372,2.636,0.73463,5.4702,5.6276,5.3609,3.6816,1.7895,2.6027,6.7081,7.0247,6.9339,2.4109,2.3442,7.5782,1.6468,5.4723,5.5463,2.2897,2.8762,5.7599,2.2198,6.1321,5.5001,0.62929,3.7217,5.1946,3.9433,3.786,2.846,5.2639,5.5278,4.1684,4.9239,5.9819,5.862,5.4804,4.7043,3.0212,1.4613,4.5642,6.1757,4.7459,4.6858,5.4597,3.4373,5.3318,6.0031,0.89225
7.7142,9.6623,3.3686,2.7333,7.6283,4.9294,6.0557,9.9353,10.745,5.247,8.0816,7.0041,7.575,8.952,7.0917,5.5118,9.871,4.2269,6.6255,6.3859,8.933,9.0697,4.9828,8.8558,4.6925,3.8146,2.5541,4.1733,1.0693,5.7782,3.7656,3.4204,10.23,7.8629,0.75356,1.808,5.508,4.3718,6.1856,8.4906,8.4047,7.3365,11.577,7.5244,7.561,3.3113,7.062,2.4013,7.4581,6.1586,4.86,2.3709,4.7372,0,2.3382,4.2665,1.5489,4.452,1.6557,4.6673,6.4701,5.9076,4.8257,11.367,10.525,5.8707,5.1156,11.445,3.1775,3.4734,9.956,6.1342,7.6133,2.0914,4.2662,9.4583,9.7973,4.5358,1.4742,3.8764,1.9114,8.5163,5.2739,3.2247,9.9219,1.5622,2.2433,9.5772,10.35,7.5628,3.2063,6.1741,6.0653,6.7037,10.224,9.4284,2.4579,6.5253,7.9623,3.6526,10.497,5.5408
5.4026,8.3477,3.7765,2.1335,5.4832,2.7384,4.2112,7.9485,8.4672,3.5005,5.7436,5.0933,5.5733,6.9236,5.821,5.6274,8.5639,2.2919,5.4504,4.0606,6.6635,6.7336,2.9779,7.5247,3.3808,3.8688,0.36394,2.3129,3.1541,6.309,1.6078,4.8744,8.1278,5.5748,2.9786,0.85832,3.8427,4.1359,4.4414,7.6181,6.2278,5.0448,10.023,6.853,5.2266,4.9222,6.704,1.9005,6.4055,3.8533,5.607,4.2501,2.636,2.3382,0,2.0329,3.527,5.1833,2.7254,4.2449,4.2433,3.5942,5.9766,9.0291,9.2075,3.5439,2.8221,9.9841,1.5129,3.1928,8.1405,3.7961,5.4496,3.1326,1.9911,8.2606,8.0567,2.2927,2.0091,3.158,1.3577,6.3877,4.2287,4.2759,7.5874,2.5379,2.3738,8.2397,8.0238,6.9111,2.5003,3.8877,4.0786,5.9645,8.6422,7.1663,2.211,6.3027,5.6545,3.1575,8.6216,3.33
3.9301,6.8348,4.3861,2.6684,3.4539,2.2183,2.44,5.964,6.4789,1.9542,3.9788,3.2048,3.606,4.9272,4.4929,5.6307,7.0498,2.5921,4.2563,2.5948,4.6666,4.9159,2.8518,6.0307,2.4491,5.4826,1.7348,2.7313,4.8921,6.5798,0.5335,6.0242,6.1021,3.6006,4.9612,2.4831,2.3348,4.1134,2.7575,6.5284,4.1949,3.6938,8.2824,6.0039,3.5893,6.1763,6.1566,3.6609,5.2371,2.5555,6.1369,5.7532,0.73463,4.2665,2.0329,0,5.1668,5.7588,4.7328,4.0216,2.2161,2.2832,6.7818,7.2253,7.6654,2.1295,1.8304,8.3124,1.4526,4.7453,6.2506,2.1603,3.4176,5.1132,1.5352,6.8501,6.2185,0.26965,3.4296,4.4601,3.2824,4.3597,3.3726,5.2358,5.7444,3.9211,4.2405,6.7115,6.1328,6.0752,3.9761,2.6875,2.1704,5.1402,6.9075,5.1632,3.9865,5.9202,3.7172,4.5999,6.6897,1.2972
